title,news,summary
‘샬레의 해피♡발렌타인 순찰’ 진행 오류 현상 관련 안내.txt, 샬레운영사무국에서 안내드립니다. 7월 11일화 점검 후부터 시작된 샬레의 해피발렌타인 순찰 진행 시 간헐적으로 스토리Story 02 D.U. 센트럴파크 스테이지가 오픈되지 않는 현상이 확인되었습니다. 이에 7월 25일화 점검 시 스토리Story 02 D.U. 센트럴파크를 클리어 상태로 강제 변경할 예정이며 스테이지 최초 클리어 보상 또한 게임 내 우편으로 지급해 드릴 예정으로 사전 안내드립니다. 또한 이벤트 참여에 어려움이 있으셨을 선생님들을 위해 죄송한 마음을 담아 아래와 같이 보상을 지급해 드릴 예정입니다. 샬레의 해피 발렌타인 순찰 이벤트 진행 관련 보상 1. 스테이지 최초 클리어 보상 지급 보상 스토리Story 02 D.U. 센트럴파크 최초 클리어 보상 청휘석 20개 이벤트 포인트 30개 지급 일정 7월 25일화 점검 후 7월 28일금 오후 11시 59분 우편 보관일 3일 계정 당 1회 7월 25일화 점검 전 스토리Story 02 D.U. 센트럴파크를 클리어 하셨을 경우 최초 클리어 보상은 중복 지급되지 않습니다. 스토리 클리어 시 해금되는 에피소드는 7월 25일화 점검 후부터 아래의 경로에서 확인하실 수 있습니다. 1 샬레의 해피발렌타인 순찰 이벤트 페이지 화면 하단의 스토리 메뉴 2 업무 스토리 다시보기 이벤트 스토리 샬레의 해피발렌타인 순찰 2. 이벤트 스토리 진행 오류 관련 보상 지급 보상 발렌타인 데이 외출권 1개 지급 일정 7월 25일화 점검 후 7월 28일금 오후 11시 59분 우편 보관일 3일 계정 당 1회 3. 수령 방법 우편함에서 불편을 드려 죄송합니다. 라는 제목의 우편으로 확인하실 수 있습니다. 각 보상은 우편 보관일 만료 시 재지급이 가능하지 않으므로 지급 일정 및 우편 보관일을 확인하시어 기간 내 수령을 부탁드립니다. 이벤트 참여에 불편을 드려 죄송하다는 말씀을 드리며 더욱 원활한 환경에서 게임을 이용하실 수 있도록 노력하겠습니다.,살레의 해피발렌타인 순찰 진행 시 간럴적으로 Story 02 D.U. 센트럴 파크 스테이지가 오픈되지 않는 현상이 확인되었습니다. 이에 점검 시 Story 02 D.U. 센트럴파크를 클리어 상태로 강제 변경할 예정입니다.
‘청춘×학원×블루 아카이브’ 카카오톡 이모티콘 출시 사전 안내.txt, 많은 선생님께서 사랑해주신 블루 아카이브의 카카오톡 이모티콘이 정식 출시될 예정으로 사전 안내드립니다 블루 아카이브의 카카오톡 이모티콘 청춘학원블루 아카이브는 3월 27일월부터 카카오 이모티콘샵에서 만나보실 수 있어요. 개성 넘치는 학생들과 함께 선생님의 풍부한 감정을 표현해 보세요 청춘학원블루 아카이브 카카오톡 이모티콘 3월 27일월부터 카카오 이모티콘샵에서 구매 및 다운로드가 가능합니다. 유의사항 카카오 이모티콘샵에서 이모티콘 구매 시 카카오톡 메시지를 통해 이모티콘이 지급됩니다. 구매한 이모티콘의 청약 철회/환불 요청은 카카오 고객센터를 통해 확인 부탁드립니다. https//cs.kakao.com/,블루 아카이브의 카카오톡 이모티콘 청춘학원 블루아카이브는 3월 27일부터 카카오 이모티콘 샵에서 구매 및 다운로드가 가능합니다.
‘특별의뢰 3배 캠페인’ 일정 변경 사전 안내.txt, 출장 백야당 업데이트 기념 3배 캠페인 공지를 통해 안내드렸던 특별의뢰 3배 캠페인의 진행 일정이 변경될 예정으로 사전 안내해 드립니다. 선생님들께서 보다 효율적인 AP 소모 계획을 세우실 수 있도록 캠페인 진행 기간의 변경을 예정하고 있습니다. 특별의뢰 3배 캠페인 진행 일정 변경 사전 안내 변경 일정 2월 21일화 오전 4시 2월 28일화 오전 3시 59분까지 임무Normal 3배 캠페인 임무Hard 3배 캠페인은 기존과 동일한 일정으로 진행됩니다. 2월 3배 캠페인의 전체 일정은 출장 백야당 업데이트 기념 3배 캠페인 공지에서 확인하실 수 있습니다. 더욱 즐겁게 블루 아카이브를 이용하실 수 있도록 계속해서 노력하겠습니다.,특별의뢰 3배 캠페인 진행 기간의 변경 2월 21일 오전부터 2월 28일 오전 3시 59분까지 으로 변경되었습니다.
고객센터 점검 및 변경 사항 사전 안내 (점검 중 11 문의 접수 불가).txt, 9월 19일화 오후 6시 9월 20일수 오전 10시까지 고객센터 점검이 진행될 예정이며 고객센터 이용 관련 일부 변경 사항이 있어 사전 안내 드립니다. 아래에서 자세한 내용을 확인하시어 고객센터 이용에 불편 없으시길 바랍니다. 블루 아카이브 고객센터 점검 및 변경 사항 안내 1. 일시 9월 19일화 오후 6시 9월 20일수 오전 10시 2. 변경 사항 ① 11문의 접수 경로가 변경됩니다. 기존 게임 내 메뉴 계정 고객센터 11 문의 문의하기 변경 게임 내 메뉴 계정 고객센터 11 문의 ② 문의 접수 / 문의 내역 화면 및 기능이 개선됩니다. 보다 원활한 고객센터 이용을 위해 11 문의 접수와 답변 확인 메뉴가 개선됩니다. 문의 답변 완료 시 푸시 알림 외 알림톡 또는 SMS 발송을 선택할 수 있도록 개선됩니다. 이용하시는 기기에 카카오톡 설치 및 로그인 상태 시 알림톡이 발송되며 이외 경우엔 SMS로 발송됩니다. 통신사 개통이 되지 않은 기기는 알림톡 및 SMS 발송이 가능하지 않습니다. 게임 내 고객센터에 접수한 문의 내역을 넥슨 홈페이지 블루 아카이브 고객센터에서도 확인할 수 있도록 개선됩니다. 단 게스트 계정 및 고객센터 점검 전 접수하신 문의는 해당되지 않습니다. 참고사항 위 점검 시간 동안 게임 내 11 문의 접수 및 답변 확인이 가능하지 않습니다. 게임은 고객센터 점검 중에도 정상적으로 이용하실 수 있습니다. 9월 19일화 오후 6시까지 접수된 게임 내 고객센터의 문의와 답변 내용은 점검 후 게임 내 고객센터 이전 문의 내역 메뉴에서 10월 18일수 오후 6시까지 확인하실 수 있습니다. 해당 공지는 내용이 변경 수정 삭제될 수 있으므로 지속 확인해 주시기를 부탁드립니다.,9월 20일 오전 10시까지 고객선터 점검이 진행될 예정입니다.
공식 커뮤니티 이모티콘 공모전 당선작 업데이트 소식!.txt, 선생님 블루 아카이브 공식 커뮤니티의 이모티콘 공모전 수상작 업데이트 소식을 안내드립니다. 이번 업데이트를 통해 선생님들 다음 몰루는 몰루 공모전에 참여해주신 선생님들의 애정 어린 작품을 만나실 수 있습니다. 특히 더욱 다양한 이모티콘으로 즐겁게 이야기 나누실 수 있도록 최우수 수상작과 함께 우수상 수상 작품도 등록된 점 참고 부탁드립니다. ㆍ이모티콘 업데이트 9월 26일월 선생님들 다음 몰루는 몰루 공모전 최우수우수상 수상작 4종 이모티콘 살펴보기 각 이미지를 클릭하시면 멋진 이모티콘을 제작해주신 선생님들의 작품을 원본으로 감상하실 수 있어요 ,블루 아카이브 공식 커뮤니티의 이모티콘 공모전 수상작 업데이트를 통해 선생님들 다음 몰루는 몰루 공모전에 참여해주신 선생님들의 애정 어린 작품을 만나실수 있습니다.
넥슨 게임 대상 넥슨 현대카드샵 오픈.txt, 넥슨 게임을 대상으로 진행하는 넥슨 현대카드샵 오픈 소식을 안내드립니다. 넥슨 현대카드 사용 시 넥슨 현대카드 포인트가 적립되며 적립된 포인트로 넥슨의 온라인 모바일 게임 상품을 구매하실 수 있습니다. 넥슨 현대카드 포인트는 넥슨 현대카드 신청 시 로그인한 넥슨 아이디로 적립됩니다. 상세내용은 넥슨 현대카드샵 웹 페이지를 통해 확인 부탁드립니다. 배너 클릭 시 넥슨 현대카드 웹페이지로 이동합니다 ,넥슨 현대카드 사용 시 넥슨 현대카드 포인트가 로그인된 넥슨 아이디로 적립되며 적립된 포인트로 넥슨의 온라인 모바일 게임 상품을 구매하실 수 있습니다.
넥슨 지스타2022 기념 쿠폰 이벤트 안내.txt, 넥슨 지스타2022 기념 쿠폰 이벤트에 대해 안내 드립니다. 4년 만에 최대 규모로 지스타에 복귀한 넥슨 지스타2022를 기념하여 총 29개의 넥슨 게임에서 사용하실 수 있는 특별한 쿠폰 선물을 준비했습니다. 공통 쿠폰 번호인 NEXON2022COMEBACK을 사용하면 블루 아카이브를 포함하여 선물을 원하시는 게임에서 보상 수령이 가능합니다. 자세한 사용 방법은 아래에서 확인해 주세요. 행사 기간 쿠폰 사용 기간 11월 17일목 11월 30일수 오후 11시 59분까지 행사 내용 쿠폰 사용 기간 내 아래의 쿠폰 번호를 입력하시면 선생님의 우편으로 선물이 지급됩니다. 우편 보관일 7일 계정당 1회 행사 주의사항 상세한 쿠폰 입력 방법은 하단 링크를 참고해주시기 바랍니다. 쿠폰 사용 방법 안내 링크 입력 및 사용 기간이 종료되면 쿠폰 사용이 불가하오니 쿠폰 사용 가능 기간 내 입력 및 사용을 부탁드립니다. 안내드리는 쿠폰 번호는 블루 아카이브 외 28개 게임에서도 모두 사용이 가능한 공통 쿠폰 번호입니다.,넥슨 지스타2022를 기념하여 총 29개의 넥슨 게임에서 사용하실 수 있는 특별한 구폰 선물을 준비했습니다. 공통 쿠폰 번호인 NEXON2022COMEBACK을 사용하면 블루 아카이브를 포함하여 선물을 원하시는 게임에서 보상 수령이 가능합니다. 
넥슨 통합 서비스 이용약관 변경 안내.txt, 넥슨 통합 서비스 이용약관이 2022년 6월 2일자로 변경됩니다. 회원 여러분들께서는 변경되는 내용을 참고하시어서비스 이용에 불편이 없으시길 바랍니다. 넥슨 통합 서비스 이용약관 개정의 사유 게임 이용자 권리 보호 강화 및 게임 내 질서 유지를 위한 조항 추가 오타 수정 변경 조항 제4조 약관의 효력 및 적용과 변경 제9조 이용신청에 대한 승낙과 제한 제13조 서비스의 제공 및 중단 등 제15조 정보의 제공 및 수집 등 제17조 저작권 등의 귀속 제20조 쿠폰 시행 일시 2022년 06월 02일 목요일 변경된 이용약관의 시행일 이후에도 서비스를 계속 이용하는 경우에는 변경된 약관에 동의한 것으로 간주되어 개정된 이용약관이 적용됩니다. 약관 변경 내용 감사합니다.,넥슨 통합 서비스 이용악관이 2022년 6월 2일자로 변경됩니다.
넥슨 현대카드 X 블루 아카이브 특별 게임 쿠폰 유효 기간 안내 (~1019).txt, 지난 8월 31일목 종료된 넥슨 현대카드 X 블루 아카이브 한정판 플레이트 출시 이벤트로 지급되었던 블루 아카이브 특별 게임 쿠폰의 유효 기간이 곧 종료될 예정으로 안내해 드립니다. 혜택받기 버튼을 눌러 쿠폰 번호를 복사해 두신 선생님께서는 안내드리는 유효 기간을 확인하시어 기간 내 쿠폰 사용을 부탁드립니다. 넥슨 현대카드 X 블루 아카이브 특별 게임 쿠폰 유효 기간 안내 특별 게임 쿠폰 구성 청휘석 2400개 크레딧 포인트 1000000개 최상급 활동 보고서 20개 쿠폰 유효 기간 10월 19일목 오후 11시 59분까지 입력 및 사용이 가능합니다. 쿠폰 번호 입력 방법 1 Android 기기 이용 시 게임 내 계정 쿠폰 선택 메뉴에서 쿠폰 번호 입력 2 iOS 기기 이용 시 쿠폰 등록하기클릭 시 바로가기를 통해 지급받으실 캐릭터의 회원번호와 쿠폰 번호 입력 쿠폰 번호를 입력하면 게임 내 우편함으로 선물이 지급되며 우편 보관 기간은 7일입니다. 기간 내 사용하지 못하신 쿠폰은 별도의 지급이 가능하지 않으니 안내드리는 내용을 참고하시어 기간 내 사용을 부탁드립니다. 감사합니다.,넥슨 현대카드 X 블루 아카이브 한정판 플레이트 출시 이벤트로 지급되었던 블루아카이브 특별 게임 쿠폰의 유효 기간이 곧 공료될 예정으로 10월 19일 오후 11시 59까지 입력 및 사용이 가능합니다.
넥슨 현대카드 X 블루 아카이브 한정판 플레이트 이벤트 관련 추가 안내.txt, 선생님께 샬레운영사무국에서 안내드립니다. 7월 20일목 오전 9시 30분부터 시작된 블루 아카이브 한정판 플레이트 이벤트 관련 기존 발급자의 블루 아카이브 플레이트 교체 발급 방법 및 참여 시점을 추가 안내해 드립니다. 신규 발급자의 경우 카드 수령 후 이벤트 참여가 가능하며 이벤트 직전 6개월 동안 넥슨 현대카드 사용 이력이 있으신 경우 블루 아카이브 플레이트로 교체 발급 후 이벤트 참여가 가능합니다. 다만 카드 교체 발급 방법에 따라 이벤트 참여 시점이 달라 추가 안내드리니 안내드리는 내용을 확인하시어 이벤트 참여에 혼란 없으시길 바랍니다. 블루 아카이브 플레이트 이벤트 관련 추가 안내 이벤트 직전 6개월 동안 넥슨 현대카드 사용 이력이 있는 경우에 한해 아래 기준이 적용됩니다. 1. 카드 번호를 변경하여 블루 아카이브 플레이트로 재발급 시 참여 가능 이벤트 참여 시점 카드 발급 확정 시점에 이벤트 참여가 가능합니다. 재발급 방법 현대카드APP 좌측 상단 메뉴 내 카드 관리 카드번호 유지 재발급 카드번호 변경 재발급 또는 현대카드 고객센터16707720를 통해 재발급 가능 2. 카드 번호를 유지하여 블루 아카이브 플레이트로 재발급 시 참여 가능 이벤트 참여 시점 실물 카드 수령 시점에 이벤트 참여가 가능합니다. 재발급 방법 현대카드APP 좌측 상단 메뉴 내 카드 관리 카드번호 유지 재발급 이 외 이벤트 참여와 관련한 자세한 내용은 아래 이벤트 공지에서 확인 부탁드립니다. 넥슨 현대카드 X 블루 아카이브 한정판 플레이트 공개 기념 이벤트클릭 시 바로가기 감사합니다.,블루 아카이브 한정판 플레이트 이벤트 관련 기존 발급자의 블루 아카이브 플레이트 교체 발급 방법 및 참여 시점을 추가 안내 드립니다. 신규 발급자의 경우 카드 수령 후 이벤트 참여가 가능하며 이벤트 직접 6개월 동안 넥슨 현대카드 사용 이력이 있응신 경우 블루 아카이브 플레이트로 교체 발급 후 이벤트 참여가 가능합니다.
넥슨 현대카드 X 블루 아카이브 현대카드 배송 지연 및 앱카드 사용 방법 안내.txt, 선생님께 샬레운영사무국에서 안내드립니다. 7월 20일목 오전 9시 30분부터 시작된 블루 아카이브 한정판 플레이트 이벤트와 관련하여 넥슨 현대카드 Arona Kivotos 플레이트의 실물 카드 배송이 지연되고 있어 안내 드립니다. 다만 해당 실물 카드를 수령하기 이전에도 앱카드를 통해 카드 사용이 가능하니 현재까지 확인된 사용 방법을 참고하시어 카드 사용에 불편 없으시길 바라겠습니다. 넥슨 현대카드 X 블루 아카이브 앱카드 사용 방법 안내 이벤트 직전 6개월 동안 넥슨 현대카드 사용 이력이 있으신 선생님 중 카드 번호를 유지하여 블루 아카이브 플레이트로 변경하신 경우에는 실물 카드 수령 이후 이벤트 참여가 가능합니다. 이 외 이벤트 참여와 관련한 자세한 내용은 기존 이벤트 공지에서 확인 부탁드립니다. 감사합니다.,넥슨 현대카드 Arona Kivotos 플레이트의 실물 카드 배송이 지연되고 있어 안내 드립니다. 다만 해당 실물 카드를 수령하기 이전에도 앱카드를 통해 카드 사용이 가능하니 현재까지 확인된 방법을 참고하시어 카드 사용에 ㅂ줄편 없으시길 바라겠습니다.
"블루 아카이브 2주년, ‘사운드 아카이브 디 오케스트라’ 및 티켓 예매 사전 안내.txt", 블루 아카이브의 2주년을 맞이하여 선생님들께 더 큰 감동을 선사해 드리고자 사운드 아카이브 음악회가 오케스트라와 함께 돌아왔습니다. 오케스트라와 함께 더욱 웅장해진 사운드로 블루 아카이브의 다양한 OST를 감상해 보실 수 있습니다. 그럼 선생님의 많은 기대와 관심을 부탁드립니다. 사운드 아카이브 디 오케스트라 및 티켓 예매 사전 안내 예매 일정 10월 13일금 티켓 예매 방법 및 공연과 관련한 더 자세한 내용은 10월 11일수 별도 공지를 통해 안내드릴 예정입니다. 유의사항 행사 관련 세부 내용 및 일정은 추후 변경될 수 있으므로 지속 확인해 주시기를 부탁드립니다.,사운드 아카이브 디 오케스트라 및 티켓 예매 사전 안내와 티켓 예매 방법 및 공연과 관련하여 자세한 내용은 10월 11일 별도 공지를 통해 안내드릴 예정입니다.
블루 아카이브 2차 창작 행사 ‘단체 참여’에 대해 추가 안내드립니다..txt, 먼저 블루 아카이브의 1.5주년 기념 2차 창작 행사 진행을 위한 신청 인원 모집 과정에서 행사장 내 수용 공간의 한계로 모든 작가님들을 행사장에 모시지 못하게 된 점 양해의 말씀드립니다. 관련하여 현재 1차 심사 및 2차 심사 단계에서 사전에 단체 참여로 사전 확인되지 않은 인원 및 심사에 참여하지 않았던 인원이 최종 선정 단계에서 단체로 참여하는 정황이 확인되어 심사를 진행 중에 있습니다. 위 사항이 확인될 경우 확인 시점과 관계없이 해당 인원이 포함되어 있는 단체 부스 구성 인원의 전체 참가 자격이 박탈될 수 있음을 안내드립니다. 2차 심사 발표 이전 확인되는 경우 해당 인원이 포함된 단체 부스 인원 전체 실격 처리 2차 심사 발표 이후행사 당일 포함 확인되는 경우 해당 인원이 포함된 단체 부스 인원 전체 실격 처리 및 행사장 퇴장 조치 블루 아카이브는 1.5주년 페스티벌 행사의 원활한 진행을 위해 지속적으로 선생님들의 의견을 확인하고 모니터링을 진행하고 있습니다. 무엇보다 즐거워야 할 1.5주년 기념 2차 창작 행사와 관련하여 다시금 심려를 끼쳐드린 점 사과드리며 선생님들께 형평성 및 공정성에 관한 사유로 피해를 드리지 않도록 최선을 다하겠습니다. 감사합니다.,블루 아카이브의 1.5주년 기념 2차 창작 행사 진행을 위한 신청 인원 모집 과정에 관련하여 현재 1차 심사 및 2차 심사 단계에서 사전에 단체 참여로 사전 확인되지 않은 인원 및 심사에 참여하지 않았던 인원이 최종 선전 단계에서 단체로 참여하는 정황이 확인되어 심사를 진행 중에 있습니다. 위 사항이 확인될 경우 확인 시점과 관계없이 해당 인원이 포함되어 있는 단체 부스 구성 인원의 전체 참각 자격이 박탈됫 수 있음을 안내드립니다.
블루 아카이브 2차 창작 행사에 대해 추가 안내드립니다..txt, 먼저 블루 아카이브 1.5주년 페스티벌 참여에 혼란을 드려 죄송합니다. 블루 아카이브 1.5주년 페스티벌 중 2차 창작 행사 진행에 앞서 2인 이상 참여하시는 금손 선생님을 대상으로 참가 기준에 대한 사항을 추가 안내 드립니다. 금손 선생님 모집을 위한 신청서 접수 당시 1 단체 부스로 참여하실 작가님을 포함한 전체 인원 수를 기재해 주시고 21 신청서 내 레퍼런스 링크 소셜 미디어 포스트에 함께 참가하실 작가님의 정보를 기재해 주셨거나 22 또는 1차 선정 이후 제출하신 기획안에 함께 참가하실 작가님의 정보를 기재해 주셨다면 정상적으로 기재된 팀원 전체가 단체 부스로 참가하실 수 있습니다. 참여자 닉네임을 대표자 1인에 한해 작성해 주셨더라도 위 사항이 확인되었다면 대표자와 함께 단체 부스 참가가 가능합니다. 1차 심사 과정을 통과하신 선생님들께서 문의해 주신 내용을 취합하여 답변을 안내드리는 과정에서 다소 명확하지 못한 설명으로 참가 기준에 혼란을 끼쳐드려 다시 한번 죄송합니다. 이 외 참가 기준을 비롯하여 2차 창작 행사의 행사 진행/기획안 제출과 관련하여 궁금하신 부분이 있으시다면 별도 안내드린 대표 문의 창구로 문의 사항 접수를 부탁드리겠습니다. 더욱 상세한 안내를 통해 보다 원활하게 행사가 진행될 수 있도록 노력하겠습니다. 감사합니다.,블루 아카이브 1.5주년 페스티벌 중 2차 창작 행사 진행에 앞서 2인 이상 참여하시는 금손 선생님을 대상으로 참가 기준에 대한 사랑을 추가 안내 드립니다. 금손 선생님 모집을 위한 신청서 접수 당시에 전체 인원 수를 기재해 주시고 함께 참가하실 작가에 대한 정보를 기재해 주시기 바랍니다.
블루 아카이브 공식 커뮤니티 게시판 신설 안내.txt, 블루 아카이브 공식 커뮤니티에 신규 게시판이 신설되어 안내드립니다. 기존 게임 내에서만 접수하실 수 있었던 건의 밸런스 오류 제보 등을 공식 커뮤니티에서 작성하여 접수하실 수 있는 게시판이 추가됩니다. 자세한 내용은 아래에서 확인해 주세요. 블루 아카이브 공식 커뮤니티 게시판 신설 안내 공략/TIP 게시판 하단에 제보/건의를 위한 5개의 게시판이 추가됩니다. ① 튕김끊김 제보하기 ② 버그오류 제보하기 ③ 신고 접수하기 ④ 건의 접수하기 ⑤ 밸런스 건의하기 해당 게시판은 게임 내 고객센터와 동일한 접수 창구입니다. 해당 게시판에 작성하시는 제보 게시글은 본인 및 GM만 열람이 가능한 상태로 비공개 처리됩니다. 제보해 주시는 모든 내용은 순차적으로 확인하여 개선 및 수정을 위한 중요한 참고 자료로 사용됩니다. 보다 원활한 게임 이용을 위해 선생님들의 많은 관심과 이용을 부탁드립니다.,블루 아카이브 공식 커뮤니티 게시판 신설 안내 공략/TIP 게시판 하단에 제보/건의를 위한 5개의 게시판이 추가됩니다.
블루 아카이브 상점 상품 가격 및 구성품 변경 안내.txt, 9/29목 공지를 통해 안내드렸던 애플 앱스토어 인앱결제 가격 인상 정책에 따른 블루 아카이브에서 판매되고 있는 상품 가격 및 구성품 변동 사항을 안내드립니다. 앱스토어 인앱결제의 가격인상 정책 대응 관련 안내 공지 바로가기 기존 판매 가격이 존재하지 않는 일부 상품에 대해 상품 가격 및 구성품이 아래와 같이 변동될 예정이며 마켓 간 상품 가격 및 구성품에 차이가 발생하지 않도록 구글 플레이 스토어 및 원스토어에서 판매되는 상품 또한 동일하게 조정됩니다. 아울러 iOS의 경우 10/6목부터 변동되는 인앱 결제 가격이 모든 선생님께 동일하게 적용될 수 있도록 10/5수 임시 점검 후 인앱 결제 가격 적용 완료 시점까지 상품을 구매하실 수 없도록 조치됩니다. 블루 아카이브 상품 가격 및 구성품 변동 안내 적용 일시 10월 6일목 임시 점검 후부터 적용 상세 일시는 추후 공지를 통해 안내드릴 예정입니다. 대상 상품 총 8종 패키지 상품의 경우 청휘석 외 구성품은 변동되지 않습니다. 패키지 상품 3종의 구매 횟수가 초기화될 예정입니다. 대상 상품 신임교사용 청휘석 패키지 / 월간 선물 제조 패키지 / 월간 가구 제조 패키지 주의 사항 애플 앱스토어 인앱 결제 가격은 10/6목부터 순차 적용될 예정으로 iOS에서는 10/5수 임시 점검 후 10/6목 변동 가격 적용 완료 시점까지 상품을 구매하실 수 없습니다. 감사합니다.,애플 앱스토어 인앱결제 가격 인상 정책에 따른 블루 아카이브에서 판매되고 있는 상품 가격 및 구성품 변동 사항을 안내드립니다. 기존 판매 가격이 존재하지 않는 일부 상품에 대해 상품 가격 및 구성품이 아래와 같이 변동될 예정이며 마켓 간 상품 가격 및 구성품에 차이가 발생하지 않도록 구글 플레이 스토어 및 원스토어에서 판매되는 상품 또한 동일하게 조정됩니다.
비정상적인 경로를 통한 정보 취득 및 유포 관련 안내.txt, 샬레운영사무국에서 안내드립니다. 블루 아카이브는 공식적인 채널로 안내드리는 정보 이외 비정상적인 경로를 통한 정보 취득 유포 등 운영 정책을 위반하는 경우 게임 이용 제한이 적용됩니다. 관련한 정보는 부당한 이익을 취할 수 있는 내용이 될 수 있으며 유포하시는 경우 게임의 공정성 및 밸런스가 저해될 수 있습니다. 변조 프로그램을 포함한 비정상 정보 취득 및 유포 행위의 경우 무관용 원칙이 적용되고 정도에 따라 법적인 조치가 진행될 수 있으니 유의해주시기 바랍니다. 운영 정책 45 정보 도용과 유출 행위 데이터 변조/해킹 1 서버 해킹 클라이언트 및 게임 관련 데이터를 변경/수정하거나 혹은 이를 시도하는 경우 2 서버와 클라이언트 간의 통신을 변조/수정하는 경우 3 게임 클라이언트 파일을 추출하여 각종 데이터를 무단으로 사용하거나 유출하는 경우,블루 아카이브는 공식적인 채널로 안내드리는 정보 이외 비정상적인 경로를 통한 정보 취득 유포 등 운영 정책을 위반하는 경우 게임 이용 제한이 적용됩니다.
샬레의 해피 발렌타인 순찰_침묵과 축연 사전등록 페이지 전환 개선 안내.txt, 8/29월 샬레의 해피발렌타인 순찰코사카 와카모의 침묵과 축연 사전등록 이벤트에서 침묵과 축연 화면으로 원활하게 페이지가 전환될 수 있도록 웹페이지가 수정되었습니다. 사전등록을 완료하셨음에도 페이지 전환 버튼 이용에 불편을 겪으셨던 선생님께서는 아래의 방법을 참고하시어 이용을 부탁드립니다. ① 사전등록 페이지 접속 바로가기 ② 휴대폰 번호 입력 및 약관 동의 체크 ③ 인증번호 받기 클릭 ④ 이미 신청이 완료된 번호입니다. 팝업창 출력 시 확인 클릭 ⑤ 오른쪽 상단의 이벤트 페이지 전환 버튼이 활성화된 점 확인 히든 이벤트 참여 방법 침묵 축연 이벤트 페이지로 전환 이벤트 탭 히든 이벤트 참여하기 위 안내드린 내용 참고하시어 이벤트 참여를 부탁 드립니다. 감사합니다.,살레의 해피발렌타인 순찰코사카 와카모의 침묵과 축연 사전등록 이벤트에서 침묵과 축연 화면으로 원활하게 페이지가 전활된 수 있도록 웹페이지가 수정되었습니다.
안녕하세요. 총괄PD 김용하입니다. 문제가 되는 영상 홍보물과 관련하여 말씀드립니다..txt, 안녕하세요. 블루 아카이브 총괄PD 김용하입니다. 블루 아카이브의 영상 홍보물 중 일부 부적절한 표현이 포함된 점을 확인하였으며 이로 인해 많은 선생님께 심려를 끼쳐 드리게 된 점 먼저 사과드립니다. 영향을 받은 것으로 확인되는 영상들에 대해서는 진위 확인과 빠른 조치를 위한 비공개 처리가 완료되었으며 이후 진행 사항에 대해서는 별도 공지를 통해 안내드릴 수 있도록 하겠습니다. 블루 아카이브에서는 바람직하지 않은 표현이나 불쾌한 감정 및 불편함을 느끼실 수 있는 표현들이 포함된 영상물이 공개되지 않도록 내부적으로 상세히 조사하여 철저히 대응할 것을 약속드립니다. 많은 선생님께 심려와 불편함을 끼쳐드린 점 다시 한번 사과드립니다.,블루 아카이브의 영상 홍보물 중 일부 부적절한 표현이 포함된 점을 확인하였습니다. 영향을 받은 것으로 확인되는 영상들에 대해서는 진위 확인과 빠른 조치를 위한 비공개 처리가 완료되었으며 이후 진행 사항에 대해서는 벼로 공지를 통해 안내드릴 수 있도록 하겠습니다.
안녕하세요. 총괄PD 김용하입니다. 외주 홍보물 이슈와 관련하여 중간 확인 사항을 말씀드립니다..txt, 안녕하세요. 블루 아카이브 총괄PD 김용하입니다. 금일 새벽 스튜디오 뿌리에서 제작한 영상 홍보물로 인한 문제를 최초 인지한 이후부터 지속적으로 영향 범위에 대한 대응책과 이후 방향성에 대해 논의 중에 있습니다. 이에 현재까지 진행한 영상 홍보물 관련 조치 사항에 대한 중간 사항을 안내드립니다. 지금까지 아래의 영상에서 부적절한 표현이 포함된 점을 확인하였으며 비공개 처리와 더불어 이 외 영상에 대한 전수 조사를 진행하고 있습니다. 블루 아카이브 1주년 기념 애니메이션 PV 블루 아카이브 프레나파테스 결전 애니메이션 PV 블루 아카이브 아트라하시스의 방주 점령전 애니메이션 PV 블루 아카이브 1.5주년 신규 OST Thanks to with 윤하 블루 아카이브 1.5주년 신규 OST Thanks to with 윤하 EN vocal 해당 업체와 협업을 진행한 특정 영상들에 대해서는 추가적인 문제 사항이 없을지 검토를 진행 중에 있으며 이 외 외주 영상 작업물 외주 아트워크 작업물에 대해서도 상세한 전수 조사 작업에 착수할 예정입니다. 모쪼록 스튜디오 뿌리의 외주 작업물과 관련한 사실 관계에 대해서는 꼼꼼히 확인하여 회사 차원에서 필요한 조치에 대해 검토할 수 있도록 하겠습니다. 추후 영상 홍보물을 제작 준비하는 과정에 있어서도 부적절한 표현이 블루 아카이브의 세계관을 훼손하는 등 선생님께 불편과 실망을 드리는 일이 없도록 면밀하게 준비하겠습니다. 안내드린 모든 조치 사항에 대해서는 가까운 시일 내에 선생님들께 다시 말씀드릴 수 있도록 하겠습니다. 관련한 표현 등으로 인해 선생님께 불쾌감을 드리는 일이 없도록 세심히 확인하겠습니다. 김용하 드림,스튜디오 뿌리에서 제작한 영상 홍보물로 인한 문제를 최초 인지한 이후부터 지속적으로 영향 범위에 대한 대응책과 이후 방향성에 대해서 논의중에 있습니다. 이에 현재까지 진행한 영상 홍보물 관련 조치 사항에 대한 중간 사항을 안내드립니다.
